nurse_cert_id,nurse_id,cert_id,obtained_date,expiry_date,is_expired,practice_hours_ytd,practice_hours_required,hours_remaining,last_renewal_date,renewal_status,verified_by,verification_date,created_at,updated_at
48f820b9-292a-4d7e-a911-fb062ac38b6d,N0081,IV_CERT,2025-07-22,2027-07-22,False,8,16,8,2025-07-22,CURRENT,HR_4,2025-08-05,2026-01-14 02:44:54.081445,2026-01-14 02:44:54.081446
3065e1ca-ed0d-4b2b-8bbe-e12cebe71364,N0081,OB_NURS,2024-04-09,2027-04-09,False,8,30,22,2024-04-09,CURRENT,HR_1,2024-04-27,2026-01-14 02:44:54.081704,2026-01-14 02:44:54.081704
30c7b8e4-3659-4260-8eb2-d92999f390c3,N0081,RN,2022-08-22,2027-08-21,False,23,50,27,2022-08-22,CURRENT,HR_3,2022-09-12,2026-01-14 02:44:54.081981,2026-01-14 02:44:54.081982
ffaa104c-6d6b-4402-b3b6-e6419fa5326a,N0082,BLS,2025-10-28,2027-10-28,False,2,8,6,2025-10-28,CURRENT,HR_7,2025-11-23,2026-01-14 02:44:54.082648,2026-01-14 02:44:54.082648
e15a4377-91c5-482e-a88f-9cb0cbfcd499,N0082,PEDS,2024-03-03,2027-03-03,False,13,30,17,2024-03-03,CURRENT,HR_7,2024-03-08,2026-01-14 02:44:54.082951,2026-01-14 02:44:54.082952
8ee0fc55-0a0e-428c-a6b0-2a879b63c2e5,N0082,IV_CERT,2025-02-11,2027-02-11,False,6,16,10,2025-02-11,CURRENT,HR_3,2025-03-08,2026-01-14 02:44:54.083240,2026-01-14 02:44:54.083240
d14cb6d8-1486-4af3-a04d-29ba9039fc51,N0082,RN,2022-12-10,2027-12-09,False,15,50,35,2022-12-10,CURRENT,HR_4,2023-01-07,2026-01-14 02:44:54.083501,2026-01-14 02:44:54.083501
9d6b1151-8ae0-49be-8c79-d9e809597008,N0082,ACLS,2025-04-29,2027-04-29,False,4,16,12,2025-04-29,CURRENT,HR_3,2025-05-25,2026-01-14 02:44:54.083757,2026-01-14 02:44:54.083757
2918d4b6-fb10-4953-ac0b-c5f5f338ef43,N0083,IV_CERT,2024-10-19,2026-10-19,False,6,16,10,2024-10-19,CURRENT,HR_9,2024-11-05,2026-01-14 02:44:54.084439,2026-01-14 02:44:54.084440
e0102cf1-d67e-4048-b4c3-8f3693e66505,N0083,POST_OP,2025-07-31,2027-07-31,False,6,20,14,2025-07-31,CURRENT,HR_4,2025-08-09,2026-01-14 02:44:54.084730,2026-01-14 02:44:54.084730
ee1731c8-f144-4ae4-b8cc-9d78b6508796,N0083,RN,2024-10-25,2029-10-24,False,10,50,40,2024-10-25,CURRENT,HR_2,2024-11-24,2026-01-14 02:44:54.085025,2026-01-14 02:44:54.085025
de4fb5d8-aa93-4ee3-8443-8c5fce392676,N0083,BLS,2024-09-11,2026-09-11,False,2,8,6,2024-09-11,CURRENT,HR_2,2024-09-29,2026-01-14 02:44:54.085295,2026-01-14 02:44:54.085295
bab70837-31ef-48b7-b037-a746eb94014c,N0084,BLS,2025-03-16,2027-03-16,False,3,8,5,2025-03-16,CURRENT,HR_10,2025-04-05,2026-01-14 02:44:54.086043,2026-01-14 02:44:54.086043
3081133b-d66c-4dc1-be2f-30e72d7e2bcf,N0084,IV_CERT,2025-11-05,2027-11-05,False,1,16,15,2025-11-05,CURRENT,HR_4,2025-12-01,2026-01-14 02:44:54.086332,2026-01-14 02:44:54.086333
e53f47ef-64b9-46c3-b64a-cf84d0c35a1e,N0084,POST_OP,2024-04-23,2026-04-23,False,16,20,4,2024-04-23,CURRENT,HR_4,2024-05-09,2026-01-14 02:44:54.086624,2026-01-14 02:44:54.086624
c7edcb4a-4e36-4b96-83ef-3be990c2c5ad,N0084,RN,2024-10-14,2029-10-13,False,10,50,40,2024-10-14,CURRENT,HR_5,2024-11-13,2026-01-14 02:44:54.086931,2026-01-14 02:44:54.086932
ff0afcd4-d191-48c2-b214-f79d4e732c76,N0084,ACLS,2025-11-30,2027-11-30,False,3,16,13,2025-11-30,CURRENT,HR_4,2025-12-24,2026-01-14 02:44:54.087202,2026-01-14 02:44:54.087203
e9ca9e00-4cd2-4289-84c4-d13c0efa4ec3,N0085,POST_OP,2025-04-14,2027-04-14,False,3,20,17,2025-04-14,CURRENT,HR_10,2025-05-07,2026-01-14 02:44:54.087865,2026-01-14 02:44:54.087865
0a6452ce-ec71-4cdb-ae4d-c25d7c978e41,N0085,RN,2025-09-02,2030-09-01,False,12,50,38,2025-09-02,CURRENT,HR_4,2025-09-20,2026-01-14 02:44:54.088168,2026-01-14 02:44:54.088168
bc84e64d-980b-4a38-b874-26b8e825c1e3,N0085,BLS,2025-07-04,2027-07-04,False,2,8,6,2025-07-04,CURRENT,HR_7,2025-07-19,2026-01-14 02:44:54.088446,2026-01-14 02:44:54.088446
434ec9ed-1383-4c06-8320-b14946f1c893,N0086,IV_CERT,2024-12-13,2026-12-13,False,4,16,12,2024-12-13,CURRENT,HR_5,2024-12-25,2026-01-14 02:44:54.089146,2026-01-14 02:44:54.089146
ff9a71e0-6b2d-4a0c-935d-6785b3ac880e,N0086,RN,2023-01-30,2028-01-29,False,15,50,35,2023-01-30,CURRENT,HR_8,2023-02-03,2026-01-14 02:44:54.089446,2026-01-14 02:44:54.089446
a3d5d875-6d59-45af-81fd-0c3806348eaa,N0086,BLS,2024-08-22,2026-08-22,False,2,8,6,2024-08-22,CURRENT,HR_4,2024-09-03,2026-01-14 02:44:54.089751,2026-01-14 02:44:54.089751
2f6ac3f0-4724-4e0a-91a9-b16bc1700acf,N0087,IV_CERT,2025-05-03,2027-05-03,False,2,16,14,2025-05-03,CURRENT,HR_1,2025-05-12,2026-01-14 02:44:54.090434,2026-01-14 02:44:54.090434
10da5d5d-4b73-4bc9-a698-77bfe28e4dcc,N0087,RN,2022-11-08,2027-11-07,False,18,50,32,2022-11-08,CURRENT,HR_10,2022-12-02,2026-01-14 02:44:54.090718,2026-01-14 02:44:54.090718
321ef33f-91da-4344-a565-816dcc933507,N0087,BLS,2024-10-14,2026-10-14,False,2,8,6,2024-10-14,CURRENT,HR_3,2024-10-21,2026-01-14 02:44:54.091008,2026-01-14 02:44:54.091008
0e05b01f-60a9-4a56-87fa-d8ac22208251,N0087,OB_NURS,2024-02-09,2027-02-08,False,7,30,23,2024-02-09,CURRENT,HR_7,2024-02-28,2026-01-14 02:44:54.091282,2026-01-14 02:44:54.091283
fa2b9e8e-d5dd-4059-b23a-a895a82ccefa,N0088,BLS,2024-02-14,2026-02-13,False,7,8,1,2024-02-14,CURRENT,HR_5,2024-03-10,2026-01-14 02:44:54.092015,2026-01-14 02:44:54.092015
7235a50f-a479-45f9-847a-913c93b42218,N0088,IV_CERT,2024-08-02,2026-08-02,False,7,16,9,2024-08-02,CURRENT,HR_8,2024-08-08,2026-01-14 02:44:54.092284,2026-01-14 02:44:54.092284
8111ddbc-6cc8-4524-908a-3f20bcd8b695,N0088,POST_OP,2024-12-20,2026-12-20,False,2,20,18,2024-12-20,CURRENT,HR_3,2025-01-13,2026-01-14 02:44:54.092540,2026-01-14 02:44:54.092540
f55ad12c-75f4-4b66-8032-5ce8bdbfd181,N0088,RN,2022-11-22,2027-11-21,False,15,50,35,2022-11-22,CURRENT,HR_3,2022-12-22,2026-01-14 02:44:54.092810,2026-01-14 02:44:54.092811
74420202-cfb7-4d3b-b33c-4ba5cb4de0ee,N0088,ACLS,2024-06-08,2026-06-08,False,11,16,5,2024-06-08,CURRENT,HR_1,2024-06-25,2026-01-14 02:44:54.093079,2026-01-14 02:44:54.093080
d1096ba7-856b-40df-aff3-1485022dffed,N0089,CHEMO,2024-01-31,2026-01-30,False,16,24,8,2024-01-31,CURRENT,HR_1,2024-02-14,2026-01-14 02:44:54.093734,2026-01-14 02:44:54.093734
449932b6-d98f-48fe-8768-198c5fbcc19e,N0089,BLS,2025-07-28,2027-07-28,False,1,8,7,2025-07-28,CURRENT,HR_2,2025-08-20,2026-01-14 02:44:54.094044,2026-01-14 02:44:54.094044
bca4e7af-d660-4b74-93c4-3dec0a0c1635,N0089,IV_CERT,2025-07-14,2027-07-14,False,0,16,16,2025-07-14,CURRENT,HR_4,2025-07-31,2026-01-14 02:44:54.094330,2026-01-14 02:44:54.094330
3ac312f1-12d5-4fb4-9f58-d7bbf866965d,N0089,CCU,2024-09-05,2026-09-05,False,11,40,29,2024-09-05,CURRENT,HR_1,2024-09-25,2026-01-14 02:44:54.094600,2026-01-14 02:44:54.094600
115f1f8e-0a6c-4bfa-a7fc-5ab83f40f320,N0089,RN,2022-05-19,2027-05-18,False,21,50,29,2022-05-19,CURRENT,HR_10,2022-06-18,2026-01-14 02:44:54.094879,2026-01-14 02:44:54.094879
45308e61-7049-487a-8b16-5723dbc0744e,N0089,ACLS,2024-08-08,2026-08-08,False,7,16,9,2024-08-08,CURRENT,HR_1,2024-08-09,2026-01-14 02:44:54.095183,2026-01-14 02:44:54.095183
9c018291-2c45-4f8e-8f99-fce3b9f628f8,N0090,IV_CERT,2024-10-20,2026-10-20,False,0,16,16,2024-10-20,CURRENT,HR_1,2024-11-06,2026-01-14 02:44:54.095824,2026-01-14 02:44:54.095825
c0484462-55d1-417c-8050-45a4a0e4f99f,N0090,POST_OP,2025-03-09,2027-03-09,False,8,20,12,2025-03-09,CURRENT,HR_5,2025-03-10,2026-01-14 02:44:54.096105,2026-01-14 02:44:54.096105
d4cc935d-5fe9-42a8-8cb0-9f3df86079f0,N0090,RN,2023-02-21,2028-02-20,False,22,50,28,2023-02-21,CURRENT,HR_7,2023-03-19,2026-01-14 02:44:54.096378,2026-01-14 02:44:54.096378
1afaa03c-05a2-4d45-b49b-b0dd187f8cce,N0090,BLS,2025-06-15,2027-06-15,False,0,8,8,2025-06-15,CURRENT,HR_2,2025-07-02,2026-01-14 02:44:54.096650,2026-01-14 02:44:54.096651
77898671-b034-4cbc-82cf-b2897f3e5ed4,N0091,IV_CERT,2025-06-02,2027-06-02,False,8,16,8,2025-06-02,CURRENT,HR_5,2025-06-29,2026-01-14 02:44:54.097351,2026-01-14 02:44:54.097351
d1739863-0135-4fc7-a75a-729cbfcb322d,N0091,RN,2023-12-21,2028-12-19,False,8,50,42,2023-12-21,CURRENT,HR_7,2023-12-24,2026-01-14 02:44:54.097618,2026-01-14 02:44:54.097618
c3c50409-0392-4de5-aa80-0ff7403cb5ca,N0091,BLS,2024-11-28,2026-11-28,False,3,8,5,2024-11-28,CURRENT,HR_8,2024-12-17,2026-01-14 02:44:54.097887,2026-01-14 02:44:54.097887
5c89ab87-1f40-44c4-8fcb-2d80b467f75f,N0092,PEDS,2025-08-22,2028-08-21,False,9,30,21,2025-08-22,CURRENT,HR_2,2025-09-12,2026-01-14 02:44:54.098601,2026-01-14 02:44:54.098601
a80628f3-7ae2-4643-aa29-f168b4da8d83,N0092,RN,2025-01-17,2030-01-16,False,24,50,26,2025-01-17,CURRENT,HR_1,2025-01-20,2026-01-14 02:44:54.098886,2026-01-14 02:44:54.098886
5580e833-2ac3-41ac-b8fb-b07b3d4e0a37,N0092,BLS,2025-05-22,2027-05-22,False,3,8,5,2025-05-22,CURRENT,HR_7,2025-06-09,2026-01-14 02:44:54.099174,2026-01-14 02:44:54.099174
1c818d71-53ec-4a62-ad49-6c70530e08a1,N0093,ICU,2024-03-03,2026-03-03,False,28,40,12,2024-03-03,CURRENT,HR_3,2024-03-06,2026-01-14 02:44:54.099855,2026-01-14 02:44:54.099855
d793284b-e78a-425a-b34d-01b6d8108ead,N0093,ACLS,2024-07-22,2026-07-22,False,6,16,10,2024-07-22,CURRENT,HR_6,2024-08-10,2026-01-14 02:44:54.100148,2026-01-14 02:44:54.100149
028ec4ac-17ca-4fac-857b-dc0a2f1b55cf,N0093,RN,2025-09-09,2030-09-08,False,16,50,34,2025-09-09,CURRENT,HR_1,2025-09-17,2026-01-14 02:44:54.100414,2026-01-14 02:44:54.100414
29d595f0-e7b0-4765-b84a-b3800d43ba1c,N0093,BLS,2025-05-13,2027-05-13,False,4,8,4,2025-05-13,CURRENT,HR_8,2025-05-22,2026-01-14 02:44:54.100690,2026-01-14 02:44:54.100691
5d23ffcc-93b5-4d84-bac1-fb18fbac115c,N0094,BLS,2025-09-30,2027-09-30,False,2,8,6,2025-09-30,CURRENT,HR_9,2025-10-19,2026-01-14 02:44:54.101464,2026-01-14 02:44:54.101464
7faee9e7-a390-46c7-b4df-0706764cad96,N0094,ICU,2024-02-11,2026-02-10,False,28,40,12,2024-02-11,CURRENT,HR_3,2024-03-12,2026-01-14 02:44:54.101789,2026-01-14 02:44:54.101789
9f736f9f-5463-42f8-96f1-f8f9d9cbb453,N0094,IV_CERT,2025-01-27,2027-01-27,False,0,16,16,2025-01-27,CURRENT,HR_4,2025-02-15,2026-01-14 02:44:54.102087,2026-01-14 02:44:54.102087
797e1c00-b924-464d-b34e-a426d15e178c,N0094,RN,2025-02-23,2030-02-22,False,24,50,26,2025-02-23,CURRENT,HR_7,2025-03-25,2026-01-14 02:44:54.102349,2026-01-14 02:44:54.102349
3bd21703-52fd-4730-a3a9-445f327b4bed,N0094,ACLS,2025-09-28,2027-09-28,False,4,16,12,2025-09-28,CURRENT,HR_3,2025-10-17,2026-01-14 02:44:54.102605,2026-01-14 02:44:54.102605
e7d40a45-e147-400b-9cf5-7fde59aadab4,N0095,CHEMO,2024-11-12,2026-11-12,False,10,24,14,2024-11-12,CURRENT,HR_9,2024-11-23,2026-01-14 02:44:54.103303,2026-01-14 02:44:54.103303
d99f3654-238e-49b4-b5d5-f402dde85e96,N0095,BLS,2024-11-17,2026-11-17,False,1,8,7,2024-11-17,CURRENT,HR_2,2024-12-04,2026-01-14 02:44:54.103584,2026-01-14 02:44:54.103584
7a3f31f0-eadc-4cb9-8da6-3fbfe1063970,N0095,IV_CERT,2024-12-26,2026-12-26,False,0,16,16,2024-12-26,CURRENT,HR_2,2025-01-09,2026-01-14 02:44:54.103861,2026-01-14 02:44:54.103861
69267257-fd3a-4126-916f-449ab93ac7cd,N0095,OB_NURS,2024-08-27,2027-08-27,False,2,30,28,2024-08-27,CURRENT,HR_6,2024-09-16,2026-01-14 02:44:54.104154,2026-01-14 02:44:54.104154
ac2b4488-f45e-4e23-94da-4d8bea0453d0,N0095,RN,2021-08-24,2026-08-23,False,19,50,31,2021-08-24,CURRENT,HR_10,2021-09-06,2026-01-14 02:44:54.104429,2026-01-14 02:44:54.104429
2276bd30-04a1-458a-9054-4e01cf7c0bae,N0096,BLS,2024-03-06,2026-03-06,False,7,8,1,2024-03-06,CURRENT,HR_8,2024-03-22,2026-01-14 02:44:54.105165,2026-01-14 02:44:54.105165
c6984848-8411-4027-b95f-3016a80ba355,N0096,IV_CERT,2025-04-26,2027-04-26,False,5,16,11,2025-04-26,CURRENT,HR_9,2025-05-09,2026-01-14 02:44:54.105438,2026-01-14 02:44:54.105439
68afb9f9-c770-4854-a907-d89d770917f0,N0096,OB_NURS,2023-07-15,2026-07-14,False,5,30,25,2023-07-15,CURRENT,HR_10,2023-08-06,2026-01-14 02:44:54.106585,2026-01-14 02:44:54.106586
fc634de7-85f7-4364-9da4-47ddc8ec260d,N0096,RN,2023-10-29,2028-10-27,False,2,50,48,2023-10-29,CURRENT,HR_10,2023-11-08,2026-01-14 02:44:54.106999,2026-01-14 02:44:54.107000
f432f4c7-34e0-4f66-b5b6-8a44f9178286,N0096,ACLS,2025-04-07,2027-04-07,False,1,16,15,2025-04-07,CURRENT,HR_2,2025-04-16,2026-01-14 02:44:54.107373,2026-01-14 02:44:54.107374
14148328-678f-4c2b-a4cc-f4fbf2fa9748,N0097,RN,2025-01-25,2030-01-24,False,4,50,46,2025-01-25,CURRENT,HR_7,2025-02-05,2026-01-14 02:44:54.108343,2026-01-14 02:44:54.108344
9d2061f9-c033-4e76-8e37-408dcb63ed1a,N0097,BLS,2025-06-14,2027-06-14,False,0,8,8,2025-06-14,CURRENT,HR_2,2025-06-15,2026-01-14 02:44:54.108680,2026-01-14 02:44:54.108681
c34818b0-ac46-43ed-98b6-9c1adcfba79a,N0098,BLS,2025-03-14,2027-03-14,False,0,8,8,2025-03-14,CURRENT,HR_3,2025-03-17,2026-01-14 02:44:54.109507,2026-01-14 02:44:54.109508
faab4155-1a3c-4076-a783-3265fb731146,N0098,PEDS,2024-11-27,2027-11-27,False,13,30,17,2024-11-27,CURRENT,HR_8,2024-12-15,2026-01-14 02:44:54.109808,2026-01-14 02:44:54.109808
b33fbc5e-80b8-4cf3-b1f8-46a7317a30ea,N0098,IV_CERT,2024-05-26,2026-05-26,False,10,16,6,2024-05-26,CURRENT,HR_7,2024-05-30,2026-01-14 02:44:54.110144,2026-01-14 02:44:54.110144
26d5b01e-336b-4dd6-a182-838434521c36,N0098,RN,2025-10-23,2030-10-22,False,2,50,48,2025-10-23,CURRENT,HR_6,2025-11-10,2026-01-14 02:44:54.110466,2026-01-14 02:44:54.110466
0b406589-9d6a-4fff-8d3c-f4f72aa9c6c3,N0098,ACLS,2025-09-11,2027-09-11,False,5,16,11,2025-09-11,CURRENT,HR_7,2025-09-12,2026-01-14 02:44:54.110773,2026-01-14 02:44:54.110774
42fdefd8-ff74-44bc-9133-cd1181603aa2,N0099,PEDS,2025-06-25,2028-06-24,False,7,30,23,2025-06-25,CURRENT,HR_10,2025-07-12,2026-01-14 02:44:54.111574,2026-01-14 02:44:54.111575
90861a0f-5dab-40fb-a20b-98b95a69ccb0,N0099,IV_CERT,2025-06-25,2027-06-25,False,6,16,10,2025-06-25,CURRENT,HR_3,2025-06-30,2026-01-14 02:44:54.111885,2026-01-14 02:44:54.111885
af63c303-ebc5-4d1f-95f2-b21658a9d916,N0099,RN,2024-06-13,2029-06-12,False,9,50,41,2024-06-13,CURRENT,HR_5,2024-06-29,2026-01-14 02:44:54.112193,2026-01-14 02:44:54.112193
c97e1458-6ce5-4efe-af0f-b206751f9080,N0099,BLS,2025-07-19,2027-07-19,False,0,8,8,2025-07-19,CURRENT,HR_3,2025-08-02,2026-01-14 02:44:54.112468,2026-01-14 02:44:54.112469
7430db42-4cf8-4e87-a539-77787f7b65f6,N0100,IV_CERT,2025-09-28,2027-09-28,False,5,16,11,2025-09-28,CURRENT,HR_5,2025-10-06,2026-01-14 02:44:54.113238,2026-01-14 02:44:54.113239
77d487ed-2820-4cf3-9b43-d4f32596c6d5,N0100,RN,2021-11-30,2026-11-29,False,20,50,30,2021-11-30,CURRENT,HR_8,2021-12-20,2026-01-14 02:44:54.113560,2026-01-14 02:44:54.113561
490c0358-e5ff-4875-8946-c1ea9f875632,N0100,BLS,2024-03-24,2026-03-24,False,6,8,2,2024-03-24,CURRENT,HR_8,2024-03-28,2026-01-14 02:44:54.113890,2026-01-14 02:44:54.113890
9e98dc78-86b6-40fd-9e2b-1349b0abf854,N0101,ICU,2025-12-12,2027-12-12,False,12,40,28,2025-12-12,CURRENT,HR_6,2026-01-08,2026-01-14 02:44:54.114576,2026-01-14 02:44:54.114577
4b21f691-bbaf-426b-bed1-6eb1938c7f63,N0101,ACLS,2025-02-01,2027-02-01,False,6,16,10,2025-02-01,CURRENT,HR_6,2025-02-16,2026-01-14 02:44:54.114876,2026-01-14 02:44:54.114876
35f2e75c-6898-41d0-8252-e3770fe05874,N0101,RN,2025-06-27,2030-06-26,False,13,50,37,2025-06-27,CURRENT,HR_10,2025-07-02,2026-01-14 02:44:54.115195,2026-01-14 02:44:54.115195
869592a4-6cd4-43ca-8cee-6a6bc74dee8c,N0101,BLS,2025-07-15,2027-07-15,False,2,8,6,2025-07-15,CURRENT,HR_10,2025-08-07,2026-01-14 02:44:54.115514,2026-01-14 02:44:54.115514
02dc9f66-81e5-45fd-839c-2fa02af321bc,N0102,POST_OP,2025-07-08,2027-07-08,False,2,20,18,2025-07-08,CURRENT,HR_7,2025-07-19,2026-01-14 02:44:54.116257,2026-01-14 02:44:54.116258
cab627d3-c1da-4b4b-a93d-814d470f7ed0,N0102,RN,2025-07-19,2030-07-18,False,23,50,27,2025-07-19,CURRENT,HR_8,2025-08-07,2026-01-14 02:44:54.116556,2026-01-14 02:44:54.116557
83b31c09-6938-4b59-93ef-936aff1730f5,N0102,BLS,2025-08-13,2027-08-13,False,2,8,6,2025-08-13,CURRENT,HR_7,2025-08-22,2026-01-14 02:44:54.116837,2026-01-14 02:44:54.116837
9df97356-6caa-47c6-bab9-93c43485fd46,N0103,CHEMO,2024-11-08,2026-11-08,False,5,24,19,2024-11-08,CURRENT,HR_2,2024-12-08,2026-01-14 02:44:54.117572,2026-01-14 02:44:54.117573
60467a4f-6af8-44e2-99f5-7cc4ece95304,N0103,BLS,2024-05-17,2026-05-17,False,4,8,4,2024-05-17,CURRENT,HR_10,2024-06-04,2026-01-14 02:44:54.117847,2026-01-14 02:44:54.117848
fc7dcf3f-fc57-4fc3-9b47-3135707a46e9,N0103,IV_CERT,2025-06-14,2027-06-14,False,8,16,8,2025-06-14,CURRENT,HR_1,2025-07-08,2026-01-14 02:44:54.118184,2026-01-14 02:44:54.118185
c780db5f-c629-4295-bd17-9901743219f4,N0103,OB_NURS,2023-05-15,2026-05-14,False,23,30,7,2023-05-15,CURRENT,HR_4,2023-05-30,2026-01-14 02:44:54.118486,2026-01-14 02:44:54.118487
e7ef8810-9942-4f63-9673-05d796a5fb38,N0103,RN,2024-04-28,2029-04-27,False,22,50,28,2024-04-28,CURRENT,HR_2,2024-05-25,2026-01-14 02:44:54.118792,2026-01-14 02:44:54.118792
7562b7c1-54dd-415d-b6e9-c11c5d64dc12,N0104,CHEMO,2025-05-20,2027-05-20,False,10,24,14,2025-05-20,CURRENT,HR_8,2025-05-25,2026-01-14 02:44:54.119577,2026-01-14 02:44:54.119578
75951e08-4834-49df-b027-9eb42c64245a,N0104,BLS,2025-01-25,2027-01-25,False,2,8,6,2025-01-25,CURRENT,HR_4,2025-02-03,2026-01-14 02:44:54.119911,2026-01-14 02:44:54.119911
6f8aaa20-eddc-45a7-a034-cdefa7b6fd9b,N0104,ICU,2025-09-28,2027-09-28,False,13,40,27,2025-09-28,CURRENT,HR_7,2025-10-01,2026-01-14 02:44:54.120279,2026-01-14 02:44:54.120279
a9bfa730-d808-46dc-988c-f2a67b19082a,N0104,RN,2025-04-30,2030-04-29,False,19,50,31,2025-04-30,CURRENT,HR_8,2025-05-19,2026-01-14 02:44:54.120600,2026-01-14 02:44:54.120600
e234f3e9-e27d-4e8e-b89b-5804c1f64ad7,N0104,ACLS,2025-05-24,2027-05-24,False,8,16,8,2025-05-24,CURRENT,HR_9,2025-06-23,2026-01-14 02:44:54.120924,2026-01-14 02:44:54.120925
6e72b948-8602-4c90-9982-4b34d0fa5363,N0105,BLS,2024-06-07,2026-06-07,False,3,8,5,2024-06-07,CURRENT,HR_6,2024-06-30,2026-01-14 02:44:54.121721,2026-01-14 02:44:54.121721
5937527e-87cb-438a-848b-2300da6ca86c,N0105,PEDS,2025-06-24,2028-06-23,False,3,30,27,2025-06-24,CURRENT,HR_4,2025-07-16,2026-01-14 02:44:54.122026,2026-01-14 02:44:54.122026
d56cd661-2cd0-4147-a1dd-7f5aef260e0b,N0105,IV_CERT,2024-02-04,2026-02-03,False,13,16,3,2024-02-04,CURRENT,HR_3,2024-02-25,2026-01-14 02:44:54.122359,2026-01-14 02:44:54.122359
3093d951-b06e-4152-bd0a-1203101ebd9b,N0105,RN,2022-07-10,2027-07-09,False,1,50,49,2022-07-10,CURRENT,HR_10,2022-07-31,2026-01-14 02:44:54.122661,2026-01-14 02:44:54.122661
4f50af28-f23d-4be6-99ff-9915f08adc90,N0105,ACLS,2024-01-22,2026-01-21,False,16,16,0,2024-01-22,CURRENT,HR_7,2024-02-16,2026-01-14 02:44:54.122951,2026-01-14 02:44:54.122951
f885d376-d0b4-42cf-a7a8-8058a07881bd,N0106,IV_CERT,2025-08-29,2027-08-29,False,0,16,16,2025-08-29,CURRENT,HR_2,2025-09-07,2026-01-14 02:44:54.123715,2026-01-14 02:44:54.123715
61488d6d-2167-4841-bde3-74fbf16f91e5,N0106,RN,2024-09-17,2029-09-16,False,16,50,34,2024-09-17,CURRENT,HR_9,2024-10-05,2026-01-14 02:44:54.124050,2026-01-14 02:44:54.124050
e110fc37-6d50-46ae-8dee-ab28b2ac46ad,N0106,BLS,2024-04-30,2026-04-30,False,4,8,4,2024-04-30,CURRENT,HR_8,2024-05-12,2026-01-14 02:44:54.124396,2026-01-14 02:44:54.124396
c2d143fd-a406-4aaf-8b7e-d6239fafec30,N0106,OB_NURS,2023-10-06,2026-10-05,False,14,30,16,2023-10-06,CURRENT,HR_10,2023-10-29,2026-01-14 02:44:54.124727,2026-01-14 02:44:54.124728
d56d9e1c-c4bf-43fd-b9f0-c1343d520526,N0107,RN,2025-06-22,2030-06-21,False,0,50,50,2025-06-22,CURRENT,HR_8,2025-06-26,2026-01-14 02:44:54.125534,2026-01-14 02:44:54.125534
c8380c84-c6ed-4c98-93e2-d3ed60701592,N0107,BLS,2025-07-17,2027-07-17,False,3,8,5,2025-07-17,CURRENT,HR_2,2025-07-21,2026-01-14 02:44:54.125868,2026-01-14 02:44:54.125869
177c11f1-b24d-491b-b7e5-5308ba534e0d,N0107,OB_NURS,2025-10-04,2028-10-03,False,11,30,19,2025-10-04,CURRENT,HR_5,2025-10-15,2026-01-14 02:44:54.126197,2026-01-14 02:44:54.126197
c9b2fa13-6859-47d1-82ce-64e146137229,N0108,IV_CERT,2024-08-08,2026-08-08,False,5,16,11,2024-08-08,CURRENT,HR_8,2024-08-12,2026-01-14 02:44:54.127030,2026-01-14 02:44:54.127031
61afd9c4-c09f-48a6-8525-50f3e4817dde,N0108,RN,2023-07-02,2028-06-30,False,23,50,27,2023-07-02,CURRENT,HR_8,2023-07-13,2026-01-14 02:44:54.127357,2026-01-14 02:44:54.127357
59d13d79-1b0b-4e70-84e5-d3fb080b6afb,N0108,BLS,2025-10-08,2027-10-08,False,2,8,6,2025-10-08,CURRENT,HR_1,2025-11-03,2026-01-14 02:44:54.127657,2026-01-14 02:44:54.127658
5e4077b4-bb40-4173-8d39-7923fdb9dd91,N0108,OB_NURS,2025-04-24,2028-04-23,False,0,30,30,2025-04-24,CURRENT,HR_6,2025-05-15,2026-01-14 02:44:54.128010,2026-01-14 02:44:54.128010
c595949d-392f-4174-b327-b83e5b2e9e44,N0109,CHEMO,2025-04-10,2027-04-10,False,8,24,16,2025-04-10,CURRENT,HR_3,2025-04-28,2026-01-14 02:44:54.128788,2026-01-14 02:44:54.128788
f3717ee7-8b14-4691-9182-187686eb06e2,N0109,BLS,2025-07-05,2027-07-05,False,2,8,6,2025-07-05,CURRENT,HR_9,2025-07-19,2026-01-14 02:44:54.129132,2026-01-14 02:44:54.129133
d3eb9b1d-947d-4404-b5c9-534a198a3148,N0109,PEDS,2023-05-14,2026-05-13,False,15,30,15,2023-05-14,CURRENT,HR_7,2023-06-04,2026-01-14 02:44:54.129432,2026-01-14 02:44:54.129433
65b985f1-0857-4e5b-9b74-d273cb7ad16d,N0109,IV_CERT,2025-06-10,2027-06-10,False,2,16,14,2025-06-10,CURRENT,HR_7,2025-06-23,2026-01-14 02:44:54.129725,2026-01-14 02:44:54.129725
2db30b6b-590a-4829-a13e-2c45fe511075,N0109,RN,2025-10-17,2030-10-16,False,23,50,27,2025-10-17,CURRENT,HR_10,2025-11-15,2026-01-14 02:44:54.130037,2026-01-14 02:44:54.130037
f3b441a9-047e-422d-a7cd-9dbd3afe3c8c,N0110,PEDS,2023-10-11,2026-10-10,False,0,30,30,2023-10-11,CURRENT,HR_4,2023-10-18,2026-01-14 02:44:54.130788,2026-01-14 02:44:54.130788
